iteration,walker,accepted,likelihood,b0,b1,b2,b3,Te
31.0,1.0,0.0,-596202.2227868278,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
33.0,0.0,0.0,-71262632.26962154,1721.6890154701382,-0.08911336183887439,0.010751769601704163,-0.01179921741973088,464.95738796684316
34.0,1.0,0.0,-504146.87180805486,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
36.0,0.0,0.0,-64332997.25096407,1721.6890154701382,-0.08911336183887439,0.010751769601704163,-0.01179921741973088,464.95738796684316
37.0,1.0,0.0,-542525.2227042593,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
39.0,0.0,0.0,-90451620.20437934,1721.6890154701382,-0.08911336183887439,0.010751769601704163,-0.01179921741973088,464.95738796684316
40.0,1.0,0.0,-486773.021859271,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
42.0,0.0,1.0,-66830289.41774223,1701.0161268336121,-0.0888826405479046,0.011751701574337012,-0.01250282806015018,459.5013982665452
43.0,1.0,0.0,-566793.4718261991,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
45.0,0.0,0.0,-79437183.75805789,1701.0161268336121,-0.0888826405479046,0.011751701574337012,-0.01250282806015018,459.5013982665452
46.0,1.0,0.0,-360375.72142913745,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
48.0,0.0,0.0,-57530127.13681527,1711.1559718701485,-0.08873994973635722,0.012677214564119008,-0.011853842887227191,470.45796211068614
49.0,1.0,0.0,-517481.8178984247,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
51.0,0.0,0.0,-72929693.70122133,1711.1559718701485,-0.08873994973635722,0.012677214564119008,-0.011853842887227191,470.45796211068614
52.0,1.0,0.0,-422153.3146997287,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
54.0,0.0,0.0,-66549560.58167084,1715.9584440834592,-0.09108158740966545,0.014111964420308269,-0.01218825157212909,475.7116235758174
55.0,1.0,0.0,-539293.4592306076,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
57.0,0.0,0.0,-97223253.33838077,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
58.0,1.0,0.0,-362804.76788763143,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
60.0,0.0,0.0,-87830863.41486308,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
61.0,1.0,0.0,-487067.5879790398,1754.555703032313,-0.0780893091979701,-0.008805462520536043,0.005284290731351078,458.9245443171985
63.0,0.0,0.0,-59668005.199891776,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
64.0,1.0,0.0,-185130.1821852374,1758.43557404475,-0.07738992474943386,-0.009685354787659615,0.00608256423868586,449.2192592070679
66.0,0.0,0.0,-56854042.39084961,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
67.0,1.0,0.0,-208948.29867816056,1758.43557404475,-0.07738992474943386,-0.009685354787659615,0.00608256423868586,449.2192592070679
69.0,0.0,0.0,-77959357.20307563,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
70.0,1.0,0.0,-178391.23717599167,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
72.0,0.0,0.0,-75944862.99072649,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
73.0,1.0,0.0,-223344.9869650015,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
75.0,0.0,0.0,-91869674.13049708,1704.5125918913736,-0.08950700078437301,0.014482712955265663,-0.01261555428494669,482.05562552818395
76.0,1.0,0.0,-258902.39373574525,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
78.0,0.0,1.0,-56065424.10176711,1721.459319962523,-0.08654651910315793,0.015307600745658291,-0.011181204969448081,481.2533744219067
79.0,1.0,0.0,-223998.93724605383,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
81.0,0.0,0.0,-65570598.59012279,1721.459319962523,-0.08654651910315793,0.015307600745658291,-0.011181204969448081,481.2533744219067
82.0,1.0,0.0,-256760.8701056263,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
84.0,0.0,0.0,-51479448.31831623,1721.459319962523,-0.08654651910315793,0.015307600745658291,-0.011181204969448081,481.2533744219067
85.0,1.0,0.0,-211322.1655189756,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
87.0,0.0,1.0,-55993750.72102259,1729.6618475674904,-0.08630084214060901,0.015045173621688175,-0.00920229401730126,473.08900418964134
88.0,1.0,0.0,-175751.70715952045,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
90.0,0.0,0.0,-93854494.7156468,1729.6618475674904,-0.08630084214060901,0.015045173621688175,-0.00920229401730126,473.08900418964134
91.0,1.0,0.0,-258463.45362120168,1756.4326637576607,-0.07891873652612287,-0.00891473021979103,0.006042569372833881,441.58990015082054
93.0,0.0,0.0,-81226378.39821306,1729.6618475674904,-0.08630084214060901,0.015045173621688175,-0.00920229401730126,473.08900418964134
94.0,1.0,1.0,-303821.42498536373,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
96.0,0.0,0.0,-62760480.62968243,1729.6618475674904,-0.08630084214060901,0.015045173621688175,-0.00920229401730126,473.08900418964134
97.0,1.0,0.0,-343036.66036069876,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
99.0,0.0,0.0,-49942431.54259468,1717.2170381620065,-0.08631795994196424,0.017157989760579466,-0.008941997310728311,477.1106003257998
100.0,1.0,0.0,-319444.6641254964,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
102.0,0.0,0.0,-53673244.47041655,1717.2170381620065,-0.08631795994196424,0.017157989760579466,-0.008941997310728311,477.1106003257998
103.0,1.0,0.0,-292107.7732676766,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
105.0,0.0,1.0,-47958669.5482263,1721.749978846247,-0.08543532536944512,0.016575794068715025,-0.008154069591087635,493.61429097999314
106.0,1.0,0.0,-301217.64136923803,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
108.0,0.0,0.0,-46096479.23948619,1721.749978846247,-0.08543532536944512,0.016575794068715025,-0.008154069591087635,493.61429097999314
109.0,1.0,0.0,-389364.22002026794,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
111.0,0.0,0.0,-42974016.728979014,1721.749978846247,-0.08543532536944512,0.016575794068715025,-0.008154069591087635,493.61429097999314
112.0,1.0,0.0,-258855.16988540394,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
114.0,0.0,0.0,-66200993.62950611,1714.175528977461,-0.08467329905118084,0.017509586345846533,-0.008949796590422896,483.09372832828996
115.0,1.0,0.0,-221750.0947122939,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
117.0,0.0,0.0,-36787054.99249615,1714.175528977461,-0.08467329905118084,0.017509586345846533,-0.008949796590422896,483.09372832828996
118.0,1.0,0.0,-385317.9956308162,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
120.0,0.0,0.0,-41424587.60728599,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
121.0,1.0,0.0,-218538.99490625886,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
123.0,0.0,0.0,-48746394.71605987,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
124.0,1.0,0.0,-395631.8870030171,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
126.0,0.0,0.0,-40355537.7408646,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
127.0,1.0,0.0,-217851.43807688777,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
129.0,0.0,0.0,-43597454.335260995,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
130.0,1.0,0.0,-263824.08613429073,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
132.0,0.0,0.0,-41186618.23572218,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
133.0,1.0,0.0,-398204.1674303865,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
135.0,0.0,0.0,-46443122.15462294,1713.3520389742987,-0.08446285279338647,0.01645523966515172,-0.00798380547255417,494.0815783307429
136.0,1.0,0.0,-223156.31564907698,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
138.0,0.0,0.0,-37146660.17516005,1715.9117664122261,-0.08423853887605168,0.017320274012135487,-0.008826329319234199,496.5996435130624
139.0,1.0,0.0,-250511.85101925596,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
141.0,0.0,0.0,-51588718.289626166,1717.8252517475364,-0.08607256914134748,0.015782574239289197,-0.009176733378447629,507.15872279375594
142.0,1.0,0.0,-296379.9162564243,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
144.0,0.0,0.0,-46482307.06554592,1717.8252517475364,-0.08607256914134748,0.015782574239289197,-0.009176733378447629,507.15872279375594
145.0,1.0,0.0,-409239.12711065845,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
147.0,0.0,0.0,-43803739.37072752,1717.8252517475364,-0.08607256914134748,0.015782574239289197,-0.009176733378447629,507.15872279375594
148.0,1.0,0.0,-388617.94058713916,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
150.0,0.0,1.0,-40898725.53327511,1726.008276045782,-0.08778539675055036,0.013131223222218654,-0.008389067932011402,508.5008807691965
151.0,1.0,0.0,-395446.40418705024,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
153.0,0.0,0.0,-48856250.49733185,1726.008276045782,-0.08778539675055036,0.013131223222218654,-0.008389067932011402,508.5008807691965
154.0,1.0,0.0,-388452.61054570804,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
156.0,0.0,0.0,-49885567.076077595,1726.008276045782,-0.08778539675055036,0.013131223222218654,-0.008389067932011402,508.5008807691965
157.0,1.0,0.0,-351991.9478325192,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
159.0,0.0,0.0,-40475718.83135753,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
160.0,1.0,0.0,-243021.51455213028,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
162.0,0.0,0.0,-38741314.432548195,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
163.0,1.0,0.0,-233996.76031597203,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
165.0,0.0,0.0,-34633029.787089765,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
166.0,1.0,0.0,-288169.4837760438,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
168.0,0.0,0.0,-57483733.01390525,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
169.0,1.0,0.0,-297750.4055750052,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
171.0,0.0,0.0,-32104588.627786856,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
172.0,1.0,0.0,-395168.6741476067,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
174.0,0.0,0.0,-32232814.177080065,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
175.0,1.0,0.0,-268442.758154996,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
177.0,0.0,0.0,-41456457.374117576,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
178.0,1.0,0.0,-298851.84757466847,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
180.0,0.0,0.0,-55413517.6097446,1719.9447013400052,-0.0859141338898984,0.011320253414423359,-0.009142195023924772,531.9690498776228
181.0,1.0,0.0,-279273.59998243296,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
183.0,0.0,1.0,-35837645.755464375,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
184.0,1.0,0.0,-231919.23409563582,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
186.0,0.0,0.0,-39794571.884047695,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
187.0,1.0,0.0,-283572.8367552772,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
189.0,0.0,0.0,-37121927.763496265,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
190.0,1.0,0.0,-336479.95043286745,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
192.0,0.0,0.0,-45572219.90809615,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
193.0,1.0,0.0,-382246.7173899215,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
195.0,0.0,0.0,-52538153.3531167,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
196.0,1.0,0.0,-222535.90565778688,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
198.0,0.0,0.0,-36591810.87205521,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
199.0,1.0,0.0,-295194.92989493074,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
201.0,0.0,0.0,-46684057.47238293,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
202.0,1.0,0.0,-245727.88065281985,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
204.0,0.0,0.0,-45345317.821645,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
205.0,1.0,0.0,-290307.21610087215,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
207.0,0.0,0.0,-51181119.46461568,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
208.0,1.0,0.0,-301758.85287703277,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
210.0,0.0,0.0,-37673377.881020606,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
211.0,1.0,0.0,-365786.8474081715,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
213.0,0.0,0.0,-50325829.64615366,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
214.0,1.0,0.0,-320285.22908824054,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
216.0,0.0,0.0,-42483039.71473854,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
217.0,1.0,0.0,-266445.3138698971,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
219.0,0.0,0.0,-35575965.68712447,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
220.0,1.0,0.0,-282618.5646985926,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
222.0,0.0,0.0,-50205100.67511035,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
223.0,1.0,0.0,-417064.0459033271,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
225.0,0.0,0.0,-41243773.185209595,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
226.0,1.0,0.0,-255829.4619833547,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
228.0,0.0,0.0,-53034343.47249376,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
229.0,1.0,0.0,-257721.7665245448,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
231.0,0.0,0.0,-60905737.50528895,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
232.0,1.0,0.0,-366832.87057607016,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
234.0,0.0,0.0,-41652902.38643499,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
235.0,1.0,0.0,-383354.61134752084,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
237.0,0.0,0.0,-33164857.554905012,1718.324725086478,-0.08609589360579682,0.012872697959832284,-0.009011822267386753,554.9441479335587
238.0,1.0,0.0,-278172.92199087935,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
240.0,0.0,0.0,-36018904.00615231,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
241.0,1.0,0.0,-256757.6809798315,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
243.0,0.0,0.0,-47166453.766809516,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
244.0,1.0,0.0,-285802.326758074,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
246.0,0.0,0.0,-56200414.51083757,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
247.0,1.0,0.0,-276013.11368044856,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
249.0,0.0,0.0,-37974996.71617078,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
250.0,1.0,0.0,-317473.82185800996,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
252.0,0.0,0.0,-56521127.03956137,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
253.0,1.0,0.0,-252626.13461256507,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
255.0,0.0,0.0,-36898128.634127,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
256.0,1.0,0.0,-254052.03833402664,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
258.0,0.0,0.0,-38496952.06877717,1718.4790183071398,-0.08613679144717923,0.012732595408092219,-0.010111178846265508,547.3317563026411
259.0,1.0,0.0,-250311.65927289694,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
261.0,0.0,1.0,-33072834.467485834,1720.92964721705,-0.0846850150647159,0.013111278395527731,-0.009282367813260715,555.792574173294
262.0,1.0,0.0,-258416.53996478757,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
264.0,0.0,0.0,-56677398.691393055,1720.92964721705,-0.0846850150647159,0.013111278395527731,-0.009282367813260715,555.792574173294
265.0,1.0,0.0,-330189.603317285,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
267.0,0.0,0.0,-55491461.55338137,1720.92964721705,-0.0846850150647159,0.013111278395527731,-0.009282367813260715,555.792574173294
268.0,1.0,0.0,-295676.9793436756,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
270.0,0.0,0.0,-35514353.716490656,1720.92964721705,-0.0846850150647159,0.013111278395527731,-0.009282367813260715,555.792574173294
271.0,1.0,0.0,-241262.14094240463,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
273.0,0.0,0.0,-31180781.160910305,1720.92964721705,-0.0846850150647159,0.013111278395527731,-0.009282367813260715,555.792574173294
274.0,1.0,0.0,-411161.15666985686,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
276.0,0.0,0.0,-38114916.94765807,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
277.0,1.0,0.0,-263503.2198328544,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
279.0,0.0,0.0,-68501200.08573553,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
280.0,1.0,0.0,-285474.13423746626,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
282.0,0.0,0.0,-36392972.51960949,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
283.0,1.0,0.0,-225130.4502221778,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
285.0,0.0,0.0,-45227279.789177276,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
286.0,1.0,0.0,-351279.80922206317,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
288.0,0.0,0.0,-36893234.17362325,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
289.0,1.0,0.0,-257145.07902627275,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
291.0,0.0,0.0,-45259776.429485865,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
292.0,1.0,0.0,-251825.28483134162,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
294.0,0.0,0.0,-64302498.81439369,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
295.0,1.0,0.0,-347299.8765777749,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
297.0,0.0,0.0,-36735494.360406525,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
298.0,1.0,0.0,-317989.6409395538,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
300.0,0.0,0.0,-58819687.92852416,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
301.0,1.0,0.0,-226985.4199156932,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
303.0,0.0,0.0,-59865988.828889884,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
304.0,1.0,0.0,-401569.0143905037,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
306.0,0.0,0.0,-49117158.71590815,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
307.0,1.0,0.0,-234281.0521873406,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
309.0,0.0,0.0,-57832611.83126381,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
310.0,1.0,0.0,-425990.33562834945,1757.3111618105918,-0.08021614187699226,-0.006926506216135395,0.006123042429567886,433.2700517715429
312.0,0.0,0.0,-57355040.64893022,1716.0963381184472,-0.08493334655167377,0.012303214827817653,-0.010325735610171674,552.7644409097618
